date,store_id,product_id,sales_amount,units_sold
2024-06-08,S004,P101,12000.70,96
2024-06-08,S005,P104,17285.83,133
2024-06-09,S001,P101,18836.33,151
2024-06-09,S002,P102,13033.66,102
2024-06-09,S003,P103,16915.45,140
2024-06-09,S004,P101,13808.09,112
2024-06-09,S005,P104,15989.65,128
2024-06-10,S001,P101,18775.60,150
2024-06-10,S002,P102,11982.80,94
2024-06-10,S003,P103,16590.96,131
2024-06-10,S004,P101,11788.07,95
2024-06-10,S005,P104,15965.06,127
2024-06-11,S001,P101,18921.83,149
2024-06-11,S002,P102,11865.48,93
2024-06-11,S003,P103,15528.87,123
2024-06-11,S004,P101,11843.54,95
2024-06-11,S005,P104,15300.07,125
2024-06-12,S001,P101,19625.82,164
2024-06-12,S002,P102,11593.54,96
2024-06-12,S003,P103,15818.85,128
2024-06-12,S004,P101,12729.85,104
2024-06-12,S005,P104,15698.05,127
2024-06-13,S001,P101,19351.71,158
2024-06-13,S002,P102,11770.34,95
2024-06-13,S003,P103,16622.17,140
2024-06-13,S004,P101,12805.48,106
2024-06-13,S005,P104,15919.60,131
2024-06-14,S001,P101,21782.74,173
2024-06-14,S002,P102,12245.96,97
2024-06-14,S003,P103,16940.34,132
2024-06-14,S004,P101,12706.60,100
2024-06-14,S005,P104,16041.22,131
2024-06-15,S001,P101,21646.85,176
2024-06-15,S002,P102,12321.14,99
2024-06-15,S003,P103,16446.27,132
2024-06-15,S004,P101,12858.51,105
2024-06-15,S005,P104,16937.62,134
2024-06-16,S001,P101,20934.39,167
2024-06-16,S002,P102,13450.17,101
2024-06-16,S003,P103,17062.97,141
2024-06-16,S004,P101,13042.08,102
2024-06-16,S005,P104,16702.90,129
2024-06-17,S001,P101,19116.76,148
2024-06-17,S002,P102,12048.96,90
2024-06-17,S003,P103,15621.35,127
2024-06-17,S004,P101,12257.80,96
2024-06-17,S005,P104,16120.90,135
2024-06-18,S001,P101,19002.71,157
2024-06-18,S002,P102,11486.74,89
2024-06-18,S003,P103,16173.13,130
2024-06-18,S004,P101,12456.86,102
2024-06-18,S005,P104,15619.41,127
2024-06-19,S001,P101,19157.33,150
2024-06-19,S002,P102,11445.46,93
2024-06-19,S003,P103,15504.02,127
2024-06-19,S004,P101,12809.60,101
2024-06-19,S005,P104,15757.34,126
2024-06-20,S001,P101,19332.70,147
2024-06-20,S002,P102,12643.87,99
2024-06-20,S003,P103,16178.70,130
2024-06-20,S004,P101,12530.64,100
2024-06-20,S005,P104,16140.56,125
2024-06-21,S001,P101,21255.31,170
2024-06-21,S002,P102,12859.97,101
2024-06-21,S003,P103,16866.10,137
2024-06-21,S004,P101,12744.63,96
2024-06-21,S005,P104,16517.65,134
2024-06-22,S001,P101,20484.31,170
2024-06-22,S002,P102,13314.33,110
2024-06-22,S003,P103,17587.71,141
2024-06-22,S004,P101,13428.87,105
2024-06-22,S005,P104,15411.01,124
2024-06-23,S001,P101,20203.70,160
2024-06-23,S002,P102,11954.40,98
2024-06-23,S003,P103,16795.83,131
2024-06-23,S004,P101,12756.14,99
2024-06-23,S005,P104,16258.31,126
2024-06-24,S001,P101,18621.27,148
2024-06-24,S002,P102,12008.26,98
2024-06-24,S003,P103,15093.38,119
2024-06-24,S004,P101,12077.35,97
2024-06-24,S005,P104,15704.59,128
2024-06-25,S001,P101,20573.68,164
2024-06-25,S002,P102,12321.11,96
2024-06-25,S003,P103,15874.02,127
2024-06-25,S004,P101,13266.74,102
2024-06-25,S005,P104,15667.08,125
2024-06-26,S001,P101,19019.19,153
2024-06-26,S002,P102,12135.20,97
2024-06-26,S003,P103,15588.41,127
2024-06-26,S004,P101,12064.78,95
2024-06-26,S005,P104,16117.84,134
2024-06-27,S001,P101,19022.01,155
2024-06-27,S002,P102,12098.64,99
2024-06-27,S003,P103,15988.08,134
2024-06-27,S004,P101,13031.15,101
2024-06-27,S005,P104,15576.29,121
2024-06-28,S001,P101,20623.35,155
2024-06-28,S002,P102,12245.56,100
2024-06-28,S003,P103,17057.02,139
2024-06-28,S004,P101,12860.25,99
2024-06-28,S005,P104,16555.40,137
2024-06-29,S001,P101,20716.13,166
2024-06-29,S002,P102,13270.29,107
2024-06-29,S003,P103,16979.06,137
2024-06-29,S004,P101,13140.30,110
2024-06-29,S005,P104,16593.52,129
2024-06-30,S001,P101,21078.23,173
2024-06-30,S002,P102,12674.14,103
2024-06-30,S003,P103,17406.08,125
2024-06-30,S004,P101,12538.80,101
2024-06-30,S005,P104,16209.81,136
2024-07-01,S001,P101,19661.43,156
2024-07-01,S002,P102,12143.36,96
2024-07-01,S003,P103,15618.23,125
2024-07-01,S004,P101,12823.50,97
2024-07-01,S005,P104,15824.24,124
2024-07-02,S001,P101,19515.72,152
2024-07-02,S002,P102,12169.55,94
2024-07-02,S003,P103,15912.97,126
2024-07-02,S004,P101,11776.72,95
2024-07-02,S005,P104,14414.90,114
2024-07-03,S001,P101,18566.14,149
2024-07-03,S002,P102,11992.90,98
2024-07-03,S003,P103,15821.45,125
2024-07-03,S004,P101,12867.57,101
2024-07-03,S005,P104,15688.84,130
2024-07-04,S001,P101,19853.41,168
2024-07-04,S002,P102,12274.73,96
2024-07-04,S003,P103,16429.13,135
2024-07-04,S004,P101,12319.70,100
2024-07-04,S005,P104,15658.00,127
2024-07-05,S001,P101,20670.97,164
2024-07-05,S002,P102,13432.51,108
2024-07-05,S003,P103,16229.44,130
2024-07-05,S004,P101,13091.62,105
2024-07-05,S005,P104,16718.97,135
2024-07-06,S001,P101,19626.85,149
2024-07-06,S002,P102,13323.33,106
2024-07-06,S003,P103,17504.27,142
2024-07-06,S004,P101,12997.70,98
2024-07-06,S005,P104,16836.07,136
2024-07-07,S001,P101,21690.45,172
2024-07-07,S002,P102,12840.58,97
2024-07-07,S003,P103,16563.96,133
2024-07-07,S004,P101,13066.62,101
2024-07-07,S005,P104,17243.99,144
2024-07-08,S001,P101,18792.07,150
2024-07-08,S002,P102,11932.46,99
2024-07-08,S003,P103,16001.90,130
2024-07-08,S004,P101,12050.73,100
2024-07-08,S005,P104,15524.84,131
2024-07-09,S001,P101,20081.02,157
2024-07-09,S002,P102,12269.46,98
2024-07-09,S003,P103,15773.76,129
2024-07-09,S004,P101,12404.07,99
2024-07-09,S005,P104,15361.68,120
2024-07-10,S001,P101,19463.47,156
2024-07-10,S002,P102,12459.62,95
2024-07-10,S003,P103,15925.44,133
2024-07-10,S004,P101,12144.73,94
2024-07-10,S005,P104,15215.08,124
2024-07-11,S001,P101,18649.14,149
2024-07-11,S002,P102,11823.44,92
2024-07-11,S003,P103,15715.28,124
2024-07-11,S004,P101,12262.58,97
2024-07-11,S005,P104,15753.45,124
2024-07-12,S001,P101,20881.91,164
2024-07-12,S002,P102,12612.42,101
2024-07-12,S003,P103,15988.78,124
2024-07-12,S004,P101,12924.63,100
2024-07-12,S005,P104,16430.93,128
2024-07-13,S001,P101,20042.92,165
2024-07-13,S002,P102,13516.63,111
2024-07-13,S003,P103,16945.33,140
2024-07-13,S004,P101,13305.13,105
2024-07-13,S005,P104,16575.78,131
2024-07-14,S001,P101,19256.24,150
2024-07-14,S002,P102,12459.06,101
2024-07-14,S003,P103,16560.43,125
2024-07-14,S004,P101,13165.94,106
2024-07-14,S005,P104,16864.70,136
2024-07-15,S001,P101,20802.36,162
2024-07-15,S002,P102,12501.76,102
2024-07-15,S003,P103,15514.85,123
2024-07-15,S004,P101,12095.52,96
2024-07-15,S005,P104,15372.68,121
2024-07-16,S001,P101,19353.14,150
2024-07-16,S002,P102,12422.01,101
2024-07-16,S003,P103,15474.02,126
2024-07-16,S004,P101,11970.40,90
2024-07-16,S005,P104,15706.32,127
2024-07-17,S001,P101,18900.36,153
2024-07-17,S002,P102,12712.07,110
2024-07-17,S003,P103,15376.09,124
2024-07-17,S004,P101,11895.18,103
2024-07-17,S005,P104,15345.30,125
2024-07-18,S001,P101,19387.73,150
2024-07-18,S002,P102,11920.48,91
2024-07-18,S003,P103,15474.72,122
2024-07-18,S004,P101,12458.88,92
2024-07-18,S005,P104,15499.25,133
2024-07-19,S001,P101,19946.52,161
2024-07-19,S002,P102,12550.78,91
2024-07-19,S003,P103,16250.31,127
2024-07-19,S004,P101,13480.34,107
2024-07-19,S005,P104,16331.07,133
2024-07-20,S001,P101,20580.96,163
2024-07-20,S002,P102,12931.39,99
2024-07-20,S003,P103,16614.78,137
2024-07-20,S004,P101,12302.70,96
2024-07-20,S005,P104,16486.65,132
2024-07-21,S001,P101,20287.03,164
2024-07-21,S002,P102,12358.92,101
2024-07-21,S003,P103,16792.34,141
2024-07-21,S004,P101,13466.51,109
2024-07-21,S005,P104,17047.84,133
2024-07-22,S001,P101,19097.67,144
2024-07-22,S002,P102,12258.25,102
2024-07-22,S003,P103,15490.42,119
2024-07-22,S004,P101,12784.29,100
2024-07-22,S005,P104,15225.45,127
2024-07-23,S001,P101,19042.58,151
2024-07-23,S002,P102,12511.49,101
2024-07-23,S003,P103,15196.74,127
2024-07-23,S004,P101,11653.17,96
2024-07-23,S005,P104,15663.38,123
2024-07-24,S001,P101,18774.14,145
2024-07-24,S002,P102,12539.56,100
2024-07-24,S003,P103,15388.27,125
2024-07-24,S004,P101,12800.11,103
2024-07-24,S005,P104,15738.30,129
2024-07-25,S001,P101,19259.83,155
2024-07-25,S002,P102,11861.05,92
2024-07-25,S003,P103,15065.76,122
2024-07-25,S004,P101,12042.05,96
2024-07-25,S005,P104,15282.90,125
2024-07-26,S001,P101,20575.12,166
2024-07-26,S002,P102,12504.46,99
2024-07-26,S003,P103,16453.22,132
2024-07-26,S004,P101,12419.46,99
2024-07-26,S005,P104,16464.49,133
2024-07-27,S001,P101,19742.67,155
2024-07-27,S002,P102,12455.12,98
2024-07-27,S003,P103,16014.20,123
2024-07-27,S004,P101,13090.14,105
2024-07-27,S005,P104,16341.44,127
2024-07-28,S001,P101,20601.65,163
2024-07-28,S002,P102,12397.98,96
2024-07-28,S003,P103,16335.21,133
2024-07-28,S004,P101,13005.46,103
2024-07-28,S005,P104,15790.25,136
2024-07-29,S001,P101,17792.66,133
2024-07-29,S002,P102,11651.17,93
2024-07-29,S003,P103,16451.91,133
2024-07-29,S004,P101,12402.22,101
2024-07-29,S005,P104,15351.22,115
2024-07-30,S001,P101,19284.99,155
2024-07-30,S002,P102,12604.53,98
2024-07-30,S003,P103,16184.57,124
2024-07-30,S004,P101,12875.60,103
2024-07-30,S005,P104,15668.68,127
2024-07-31,S001,P101,19518.72,156
2024-07-31,S002,P102,11570.23,92
2024-07-31,S003,P103,15193.55,121
2024-07-31,S004,P101,11634.27,93
2024-07-31,S005,P104,15708.83,130
2024-08-01,S001,P101,19879.76,159
2024-08-01,S002,P102,11733.42,93
2024-08-01,S003,P103,15728.73,128
2024-08-01,S004,P101,12387.42,95
2024-08-01,S005,P104,15868.24,128
2024-08-02,S001,P101,20864.83,167
2024-08-02,S002,P102,12397.08,104
2024-08-02,S003,P103,15965.85,121
2024-08-02,S004,P101,13810.88,111
2024-08-02,S005,P104,15931.77,125
2024-08-03,S001,P101,19045.23,160
2024-08-03,S002,P102,12726.81,103
2024-08-03,S003,P103,16853.71,131
2024-08-03,S004,P101,13197.64,109
2024-08-03,S005,P104,15088.51,122
2024-08-04,S001,P101,20675.11,165
2024-08-04,S002,P102,12135.34,96
2024-08-04,S003,P103,16215.98,131
2024-08-04,S004,P101,12798.53,104
2024-08-04,S005,P104,15837.74,124
2024-08-05,S001,P101,19705.50,156
2024-08-05,S002,P102,11906.51,91
2024-08-05,S003,P103,16183.53,123
2024-08-05,S004,P101,12250.02,97
2024-08-05,S005,P104,14778.05,117
2024-08-06,S001,P101,19722.50,166
2024-08-06,S002,P102,11610.55,91
2024-08-06,S003,P103,14529.24,122
2024-08-06,S004,P101,11782.80,91
2024-08-06,S005,P104,15149.63,123
2024-08-07,S001,P101,19871.98,169
2024-08-07,S002,P102,11947.38,94
2024-08-07,S003,P103,15092.10,120
2024-08-07,S004,P101,12504.48,102
2024-08-07,S005,P104,15357.05,115
2024-08-08,S001,P101,18594.47,155
2024-08-08,S002,P102,11463.98,91
2024-08-08,S003,P103,16692.51,133
2024-08-08,S004,P101,12735.33,107
2024-08-08,S005,P104,15393.37,121
2024-08-09,S001,P101,18741.87,146
2024-08-09,S002,P102,12587.03,102
2024-08-09,S003,P103,16882.20,130
2024-08-09,S004,P101,13027.50,97
2024-08-09,S005,P104,15529.37,126
2024-08-10,S001,P101,18775.83,153
2024-08-10,S002,P102,12993.67,99
2024-08-10,S003,P103,16170.71,136
2024-08-10,S004,P101,13133.32,106
2024-08-10,S005,P104,15955.29,122
2024-08-11,S001,P101,19977.94,165
2024-08-11,S002,P102,12344.81,100
2024-08-11,S003,P103,16096.38,125
2024-08-11,S004,P101,12755.57,98
2024-08-11,S005,P104,15249.08,121
2024-08-12,S001,P101,18697.23,145
2024-08-12,S002,P102,11822.63,91
2024-08-12,S003,P103,15488.95,125
2024-08-12,S004,P101,12780.98,103
2024-08-12,S005,P104,15288.39,122
2024-08-13,S001,P101,17964.23,147
2024-08-13,S002,P102,12154.84,96
2024-08-13,S003,P103,16263.95,133
2024-08-13,S004,P101,12899.42,102
2024-08-13,S005,P104,14487.22,116
2024-08-14,S001,P101,18346.46,147
2024-08-14,S002,P102,11441.17,91
2024-08-14,S003,P103,15189.61,117
2024-08-14,S004,P101,11894.41,98
2024-08-14,S005,P104,14833.51,113
2024-08-15,S001,P101,17545.40,139
2024-08-15,S002,P102,11606.12,89
2024-08-15,S003,P103,14348.45,116
2024-08-15,S004,P101,13340.73,109
2024-08-15,S005,P104,14372.40,114
2024-08-16,S001,P101,19857.08,152
2024-08-16,S002,P102,11697.56,93
2024-08-16,S003,P103,16518.81,133
2024-08-16,S004,P101,12591.30,102
2024-08-16,S005,P104,15958.31,123
2024-08-17,S001,P101,19170.23,156
2024-08-17,S002,P102,12589.10,101
2024-08-17,S003,P103,16678.38,139
2024-08-17,S004,P101,12246.35,99
2024-08-17,S005,P104,16291.17,134
2024-08-18,S001,P101,20729.45,162
2024-08-18,S002,P102,12402.21,101
2024-08-18,S003,P103,15797.70,127
2024-08-18,S004,P101,12309.57,95
2024-08-18,S005,P104,15803.40,130
2024-08-19,S001,P101,18644.48,156
2024-08-19,S002,P102,11949.39,92
2024-08-19,S003,P103,15048.31,118
2024-08-19,S004,P101,12356.27,100
2024-08-19,S005,P104,14334.11,117
2024-08-20,S001,P101,17824.07,147
2024-08-20,S002,P102,10511.31,83
2024-08-20,S003,P103,14729.00,120
2024-08-20,S004,P101,12118.33,90
2024-08-20,S005,P104,14046.45,110
2024-08-21,S001,P101,19297.91,161
2024-08-21,S002,P102,11610.85,96
2024-08-21,S003,P103,14678.82,118
2024-08-21,S004,P101,12054.72,93
2024-08-21,S005,P104,14469.92,114
2024-08-22,S001,P101,18832.17,152
2024-08-22,S002,P102,11143.56,87
2024-08-22,S003,P103,14099.22,114
2024-08-22,S004,P101,11949.85,95
2024-08-22,S005,P104,14847.58,117
2024-08-23,S001,P101,19150.78,150
2024-08-23,S002,P102,11912.70,95
2024-08-23,S003,P103,15651.64,123
2024-08-23,S004,P101,12238.47,96
2024-08-23,S005,P104,14677.93,115
2024-08-24,S001,P101,20023.32,161
2024-08-24,S002,P102,11955.38,94
2024-08-24,S003,P103,16345.21,126
2024-08-24,S004,P101,12918.16,101
2024-08-24,S005,P104,15574.30,124
2024-08-25,S001,P101,19343.39,156
2024-08-25,S002,P102,11753.93,90
2024-08-25,S003,P103,15651.59,120
2024-08-25,S004,P101,12786.69,100
2024-08-25,S005,P104,14829.34,119
2024-08-26,S001,P101,18680.13,148
2024-08-26,S002,P102,11136.09,91
2024-08-26,S003,P103,14763.38,119
2024-08-26,S004,P101,11485.70,93
2024-08-26,S005,P104,14389.07,116
2024-08-27,S001,P101,18244.61,142
2024-08-27,S002,P102,10783.12,85
2024-08-27,S003,P103,14642.88,112
2024-08-27,S004,P101,12405.67,102
2024-08-27,S005,P104,13482.71,100
2024-08-28,S001,P101,17465.92,140
2024-08-28,S002,P102,12154.87,93
2024-08-28,S003,P103,14680.73,122
2024-08-28,S004,P101,11705.72,96
2024-08-28,S005,P104,14811.86,118
2024-08-29,S001,P101,18875.87,155
2024-08-29,S002,P102,10659.27,84
2024-08-29,S003,P103,14500.39,116
2024-08-29,S004,P101,11408.56,88
2024-08-29,S005,P104,14371.07,114
2024-08-30,S001,P101,20346.71,163
2024-08-30,S002,P102,12373.91,102
2024-08-30,S003,P103,16277.69,116
2024-08-30,S004,P101,12349.64,100
2024-08-30,S005,P104,14619.74,115
2024-08-31,S001,P101,19885.01,159
2024-08-31,S002,P102,11706.44,98
2024-08-31,S003,P103,15497.85,128
2024-08-31,S004,P101,12617.39,101
2024-08-31,S005,P104,15026.23,117
2024-09-01,S001,P101,19319.18,148
2024-09-01,S002,P102,12025.65,96
2024-09-01,S003,P103,15457.96,126
2024-09-01,S004,P101,12212.40,91
2024-09-01,S005,P104,15347.52,117
2024-09-02,S001,P101,17383.06,139
2024-09-02,S002,P102,11406.96,89
2024-09-02,S003,P103,14249.49,119
2024-09-02,S004,P101,11267.25,92
2024-09-02,S005,P104,14393.68,112
2024-09-03,S001,P101,18106.30,141
2024-09-03,S002,P102,10792.59,85
2024-09-03,S003,P103,14306.80,108
2024-09-03,S004,P101,12084.09,94
2024-09-03,S005,P104,14524.46,115
2024-09-04,S001,P101,19843.55,161
2024-09-04,S002,P102,10520.86,80
2024-09-04,S003,P103,14184.06,112
2024-09-04,S004,P101,11140.83,86
2024-09-04,S005,P104,14126.86,107
2024-09-05,S001,P101,18063.46,145
2024-09-05,S002,P102,10616.81,86
2024-09-05,S003,P103,14623.19,120
2024-09-05,S004,P101,12032.93,95
2024-09-05,S005,P104,14009.13,113
2024-09-06,S001,P101,19517.50,148
2024-09-06,S002,P102,12005.02,94
2024-09-06,S003,P103,16054.58,129
2024-09-06,S004,P101,12285.36,98
2024-09-06,S005,P104,15625.73,122
2024-09-07,S001,P101,18232.36,144
2024-09-07,S002,P102,12097.63,101
2024-09-07,S003,P103,15973.71,119
2024-09-07,S004,P101,12430.61,98
2024-09-07,S005,P104,14843.29,114
2024-09-08,S001,P101,19060.22,147
2024-09-08,S002,P102,12452.17,99
2024-09-08,S003,P103,15197.22,117
2024-09-08,S004,P101,12882.54,104
2024-09-08,S005,P104,15420.18,124
2024-09-09,S001,P101,17711.16,138
2024-09-09,S002,P102,10594.35,83
2024-09-09,S003,P103,14782.08,116
2024-09-09,S004,P101,11817.91,96
2024-09-09,S005,P104,13717.86,112
2024-09-10,S001,P101,18211.32,147
2024-09-10,S002,P102,10832.67,87
2024-09-10,S003,P103,14007.54,109
2024-09-10,S004,P101,11787.95,96
2024-09-10,S005,P104,13781.66,111
2024-09-11,S001,P101,17787.42,138
2024-09-11,S002,P102,10818.93,87
2024-09-11,S003,P103,14057.24,110
2024-09-11,S004,P101,11479.06,92
2024-09-11,S005,P104,13170.01,106
2024-09-12,S001,P101,18049.62,145
2024-09-12,S002,P102,10584.39,85
2024-09-12,S003,P103,13825.50,108
2024-09-12,S004,P101,11969.67,91
2024-09-12,S005,P104,13512.78,106
2024-09-13,S001,P101,19449.06,148
2024-09-13,S002,P102,11267.03,87
2024-09-13,S003,P103,16077.16,127
2024-09-13,S004,P101,12220.09,98
2024-09-13,S005,P104,15087.35,113
2024-09-14,S001,P101,18377.33,147
2024-09-14,S002,P102,11224.56,85
2024-09-14,S003,P103,14909.02,119
2024-09-14,S004,P101,12534.54,106
2024-09-14,S005,P104,13896.46,106
2024-09-15,S001,P101,18267.72,150
2024-09-15,S002,P102,11100.95,84
2024-09-15,S003,P103,15606.29,122
2024-09-15,S004,P101,12827.25,103
2024-09-15,S005,P104,14306.56,117
2024-09-16,S001,P101,18248.42,152
2024-09-16,S002,P102,10526.74,83
2024-09-16,S003,P103,14929.96,123
2024-09-16,S004,P101,11690.01,91
2024-09-16,S005,P104,13169.75,100
2024-09-17,S001,P101,17130.88,136
2024-09-17,S002,P102,10218.73,83
2024-09-17,S003,P103,12952.62,101
2024-09-17,S004,P101,11305.70,92
2024-09-17,S005,P104,13852.35,106
2024-09-18,S001,P101,17829.01,138
2024-09-18,S002,P102,10724.82,82
2024-09-18,S003,P103,14218.76,118
2024-09-18,S004,P101,12355.22,102
2024-09-18,S005,P104,13097.82,103
2024-09-19,S001,P101,17098.27,134
2024-09-19,S002,P102,9962.80,78
2024-09-19,S003,P103,14660.77,125
2024-09-19,S004,P101,11708.98,94
2024-09-19,S005,P104,13842.33,105
2024-09-20,S001,P101,18317.17,150
2024-09-20,S002,P102,11200.23,88
2024-09-20,S003,P103,15461.21,116
2024-09-20,S004,P101,12763.26,99
2024-09-20,S005,P104,14672.31,117
2024-09-21,S001,P101,19228.15,158
2024-09-21,S002,P102,10891.96,89
2024-09-21,S003,P103,15261.25,127
2024-09-21,S004,P101,12081.82,100
2024-09-21,S005,P104,14708.79,116
2024-09-22,S001,P101,19358.22,153
2024-09-22,S002,P102,11557.16,92
2024-09-22,S003,P103,15037.04,120
2024-09-22,S004,P101,12669.47,101
2024-09-22,S005,P104,14601.19,118
2024-09-23,S001,P101,17008.51,139
2024-09-23,S002,P102,11010.85,89
2024-09-23,S003,P103,14186.94,110
2024-09-23,S004,P101,11976.56,91
2024-09-23,S005,P104,13440.88,112
2024-09-24,S001,P101,17077.21,138
2024-09-24,S002,P102,10191.35,83
2024-09-24,S003,P103,13280.03,104
2024-09-24,S004,P101,11204.34,89
2024-09-24,S005,P104,12552.59,104
2024-09-25,S001,P101,17643.27,139
2024-09-25,S002,P102,10961.14,87
2024-09-25,S003,P103,14049.51,113
2024-09-25,S004,P101,12061.17,96
2024-09-25,S005,P104,12804.63,102
2024-09-26,S001,P101,17675.83,141
2024-09-26,S002,P102,10163.55,79
2024-09-26,S003,P103,13079.06,106
2024-09-26,S004,P101,11093.71,87
2024-09-26,S005,P104,13490.87,111
2024-09-27,S001,P101,17969.36,142
2024-09-27,S002,P102,10948.00,88
2024-09-27,S003,P103,14321.68,111
2024-09-27,S004,P101,12352.80,97
2024-09-27,S005,P104,13664.15,109
2024-09-28,S001,P101,18007.79,142
2024-09-28,S002,P102,11524.46,91
2024-09-28,S003,P103,14722.46,116
2024-09-28,S004,P101,11575.18,93
2024-09-28,S005,P104,14566.00,120
2024-09-29,S001,P101,20236.62,160
2024-09-29,S002,P102,11107.48,85
2024-09-29,S003,P103,15644.70,128
2024-09-29,S004,P101,12531.53,102
2024-09-29,S005,P104,13998.22,103
2024-09-30,S001,P101,18041.71,147
2024-09-30,S002,P102,10380.26,80
2024-09-30,S003,P103,14179.75,114
2024-09-30,S004,P101,11433.00,88
2024-09-30,S005,P104,12584.31,100
2024-10-01,S001,P101,17195.22,133
2024-10-01,S002,P102,10884.72,85
2024-10-01,S003,P103,13699.66,110
2024-10-01,S004,P101,11915.00,93
2024-10-01,S005,P104,12976.32,99
2024-10-02,S001,P101,17855.59,144
2024-10-02,S002,P102,10290.19,83
2024-10-02,S003,P103,14570.58,116
2024-10-02,S004,P101,11092.66,87
2024-10-02,S005,P104,13497.46,109
2024-10-03,S001,P101,17481.90,137
2024-10-03,S002,P102,10402.86,84
2024-10-03,S003,P103,13717.82,109
2024-10-03,S004,P101,11490.84,93
2024-10-03,S005,P104,12764.11,101
2024-10-04,S001,P101,17332.36,141
2024-10-04,S002,P102,10859.74,90
2024-10-04,S003,P103,13738.59,110
2024-10-04,S004,P101,12305.47,96
2024-10-04,S005,P104,14088.87,113
2024-10-05,S001,P101,18647.04,148
2024-10-05,S002,P102,9728.87,78
2024-10-05,S003,P103,14608.56,114
2024-10-05,S004,P101,11537.38,93
2024-10-05,S005,P104,14011.08,117
2024-10-06,S001,P101,17813.48,147
2024-10-06,S002,P102,10852.08,85
2024-10-06,S003,P103,14771.52,121
2024-10-06,S004,P101,11834.98,99
2024-10-06,S005,P104,13799.60,106
2024-10-07,S001,P101,16382.42,135
2024-10-07,S002,P102,9900.43,79
2024-10-07,S003,P103,13591.45,108
2024-10-07,S004,P101,11624.84,91
2024-10-07,S005,P104,12322.94,91
2024-10-08,S001,P101,16962.98,134
2024-10-08,S002,P102,10518.99,82
2024-10-08,S003,P103,14000.62,111
2024-10-08,S004,P101,11899.62,92
2024-10-08,S005,P104,12611.56,102
2024-10-09,S001,P101,17715.79,145
2024-10-09,S002,P102,9566.48,79
2024-10-09,S003,P103,13474.11,102
2024-10-09,S004,P101,10990.35,87
2024-10-09,S005,P104,12391.38,103
2024-10-10,S001,P101,17293.76,143
2024-10-10,S002,P102,9704.34,73
2024-10-10,S003,P103,13664.93,109
2024-10-10,S004,P101,11532.20,94
2024-10-10,S005,P104,12793.91,104
2024-10-11,S001,P101,18186.76,146
2024-10-11,S002,P102,11427.74,94
2024-10-11,S003,P103,13872.51,105
2024-10-11,S004,P101,12494.41,98
2024-10-11,S005,P104,13545.10,106
2024-10-12,S001,P101,18306.40,144
2024-10-12,S002,P102,10261.45,77
2024-10-12,S003,P103,13199.11,102
2024-10-12,S004,P101,12427.10,96
2024-10-12,S005,P104,13558.59,112
2024-10-13,S001,P101,18868.11,148
2024-10-13,S002,P102,10920.74,86
2024-10-13,S003,P103,13386.82,110
2024-10-13,S004,P101,11974.99,93
2024-10-13,S005,P104,13628.19,110
2024-10-14,S001,P101,16949.61,131
2024-10-14,S002,P102,9856.69,79
2024-10-14,S003,P103,13689.39,108
2024-10-14,S004,P101,10708.15,86
2024-10-14,S005,P104,13146.77,103
2024-10-15,S001,P101,17123.42,141
2024-10-15,S002,P102,10275.71,85
2024-10-15,S003,P103,13434.14,112
2024-10-15,S004,P101,11647.96,90
2024-10-15,S005,P104,12685.03,102
2024-10-16,S001,P101,16379.67,129
2024-10-16,S002,P102,9147.19,74
2024-10-16,S003,P103,13676.44,113
2024-10-16,S004,P101,11631.79,91
2024-10-16,S005,P104,12433.81,104
2024-10-17,S001,P101,17408.97,136
2024-10-17,S002,P102,8995.93,71
2024-10-17,S003,P103,12727.24,102
2024-10-17,S004,P101,11469.10,87
2024-10-17,S005,P104,12599.13,97
2024-10-18,S001,P101,19421.72,155
2024-10-18,S002,P102,10712.59,83
2024-10-18,S003,P103,13147.83,102
2024-10-18,S004,P101,11483.04,95
2024-10-18,S005,P104,12830.51,105
2024-10-19,S001,P101,18156.59,144
2024-10-19,S002,P102,9622.52,75
2024-10-19,S003,P103,14609.25,118
2024-10-19,S004,P101,11902.45,91
2024-10-19,S005,P104,13382.40,107
2024-10-20,S001,P101,17583.79,142
2024-10-20,S002,P102,10238.32,76
2024-10-20,S003,P103,13806.62,108
2024-10-20,S004,P101,12307.57,100
2024-10-20,S005,P104,13267.57,104
2024-10-21,S001,P101,16982.50,141
2024-10-21,S002,P102,9402.53,73
2024-10-21,S003,P103,13680.12,111
2024-10-21,S004,P101,10859.93,89
2024-10-21,S005,P104,12591.36,97
2024-10-22,S001,P101,16784.81,134
2024-10-22,S002,P102,10322.57,84
2024-10-22,S003,P103,13332.58,107
2024-10-22,S004,P101,11222.30,86
2024-10-22,S005,P104,11635.78,94
2024-10-23,S001,P101,16832.66,133
2024-10-23,S002,P102,8985.52,69
2024-10-23,S003,P103,13331.72,107
2024-10-23,S004,P101,10753.13,83
2024-10-23,S005,P104,12394.98,98
2024-10-24,S001,P101,16470.40,129
2024-10-24,S002,P102,9736.45,78
2024-10-24,S003,P103,12746.36,107
2024-10-24,S004,P101,10760.39,86
2024-10-24,S005,P104,11526.69,89
2024-10-25,S001,P101,18291.85,149
2024-10-25,S002,P102,10457.46,81
2024-10-25,S003,P103,14150.55,109
2024-10-25,S004,P101,12181.51,89
2024-10-25,S005,P104,12951.75,101
2024-10-26,S001,P101,18490.45,147
